source_file,segment,condition,time_s,rri_ms,artifact,artifact_reason,interpolated,corrected_nni_ms
0727 chen_try.vhdr,task,task,136.614,745.0,False,,False,745.0
0727 chen_try.vhdr,task,task,137.509,895.0,False,,False,895.0
0727 chen_try.vhdr,task,task,138.33,821.0,False,,False,821.0
0727 chen_try.vhdr,task,task,139.213,883.0,False,,False,883.0
0727 chen_try.vhdr,task,task,140.061,848.0,False,,False,848.0
0727 chen_try.vhdr,task,task,140.82,759.0,False,,False,759.0
0727 chen_try.vhdr,task,task,141.607,787.0,False,,False,787.0
0727 chen_try.vhdr,task,task,142.41,803.0,False,,False,803.0
0727 chen_try.vhdr,task,task,143.261,851.0,False,,False,851.0
0727 chen_try.vhdr,task,task,144.017,756.0,False,,False,756.0
0727 chen_try.vhdr,task,task,144.458,441.0,True,global_mad,False,
0727 chen_try.vhdr,task,task,144.796,338.0,True,global_mad;local_change,False,
0727 chen_try.vhdr,task,task,145.628,832.0,True,local_change,False,
0727 chen_try.vhdr,task,task,146.485,857.0,False,,False,857.0
0727 chen_try.vhdr,task,task,147.276,791.0,False,,False,791.0
0727 chen_try.vhdr,task,task,148.142,866.0,False,,False,866.0
0727 chen_try.vhdr,task,task,148.983,841.0,False,,False,841.0
0727 chen_try.vhdr,task,task,149.806,823.0,False,,False,823.0
0727 chen_try.vhdr,task,task,150.577,771.0,False,,False,771.0
0727 chen_try.vhdr,task,task,151.371,794.0,False,,False,794.0
0727 chen_try.vhdr,task,task,152.188,817.0,False,,False,817.0
0727 chen_try.vhdr,task,task,152.948,760.0,False,,False,760.0
0727 chen_try.vhdr,task,task,153.675,727.0,False,,False,727.0
0727 chen_try.vhdr,task,task,154.42,745.0,False,,False,745.0
0727 chen_try.vhdr,task,task,155.195,775.0,False,,False,775.0
0727 chen_try.vhdr,task,task,155.99,795.0,False,,False,795.0
0727 chen_try.vhdr,task,task,156.745,755.0,False,,False,755.0
0727 chen_try.vhdr,task,task,157.538,793.0,False,,False,793.0
0727 chen_try.vhdr,task,task,158.388,850.0,False,,False,850.0
0727 chen_try.vhdr,task,task,159.251,863.0,False,,False,863.0
0727 chen_try.vhdr,task,task,160.042,791.0,False,,False,791.0
0727 chen_try.vhdr,task,task,160.863,821.0,False,,False,821.0
0727 chen_try.vhdr,task,task,161.674,811.0,False,,False,811.0
0727 chen_try.vhdr,task,task,162.461,787.0,False,,False,787.0
0727 chen_try.vhdr,task,task,163.218,757.0,False,,False,757.0
0727 chen_try.vhdr,task,task,164.036,818.0,False,,False,818.0
0727 chen_try.vhdr,task,task,164.915,879.0,False,,False,879.0
0727 chen_try.vhdr,task,task,165.77,855.0,False,,False,855.0
0727 chen_try.vhdr,task,task,166.55,780.0,False,,False,780.0
0727 chen_try.vhdr,task,task,167.378,828.0,False,,False,828.0
0727 chen_try.vhdr,task,task,168.213,835.0,False,,False,835.0
0727 chen_try.vhdr,task,task,169.04,827.0,False,,False,827.0
0727 chen_try.vhdr,task,task,169.801,761.0,False,,False,761.0
0727 chen_try.vhdr,task,task,170.579,778.0,False,,False,778.0
0727 chen_try.vhdr,task,task,171.373,794.0,False,,False,794.0
0727 chen_try.vhdr,task,task,172.115,742.0,False,,False,742.0
0727 chen_try.vhdr,task,task,172.917,802.0,False,,False,802.0
0727 chen_try.vhdr,task,task,173.763,846.0,False,,False,846.0
0727 chen_try.vhdr,task,task,174.639,876.0,False,,False,876.0
0727 chen_try.vhdr,task,task,175.428,789.0,False,,False,789.0
0727 chen_try.vhdr,task,task,176.271,843.0,False,,False,843.0
0727 chen_try.vhdr,task,task,177.112,841.0,False,,False,841.0
0727 chen_try.vhdr,task,task,177.921,809.0,False,,False,809.0
0727 chen_try.vhdr,task,task,178.67,749.0,False,,False,749.0
0727 chen_try.vhdr,task,task,179.449,779.0,False,,False,779.0
0727 chen_try.vhdr,task,task,180.229,780.0,False,,False,780.0
0727 chen_try.vhdr,task,task,181.008,779.0,False,,False,779.0
0727 chen_try.vhdr,task,task,181.751,743.0,False,,False,743.0
0727 chen_try.vhdr,task,task,182.546,795.0,False,,False,795.0
0727 chen_try.vhdr,task,task,183.382,836.0,False,,False,836.0
0727 chen_try.vhdr,task,task,184.18,798.0,False,,False,798.0
0727 chen_try.vhdr,task,task,185.017,837.0,False,,False,837.0
0727 chen_try.vhdr,task,task,185.901,884.0,False,,False,884.0
0727 chen_try.vhdr,task,task,186.781,880.0,False,,False,880.0
0727 chen_try.vhdr,task,task,187.556,775.0,False,,False,775.0
0727 chen_try.vhdr,task,task,188.359,803.0,False,,False,803.0
0727 chen_try.vhdr,task,task,189.171,812.0,False,,False,812.0
0727 chen_try.vhdr,task,task,189.934,763.0,False,,False,763.0
0727 chen_try.vhdr,task,task,190.734,800.0,False,,False,800.0
0727 chen_try.vhdr,task,task,191.552,818.0,False,,False,818.0
0727 chen_try.vhdr,task,task,192.353,801.0,False,,False,801.0
0727 chen_try.vhdr,task,task,193.112,759.0,False,,False,759.0
0727 chen_try.vhdr,task,task,193.926,814.0,False,,False,814.0
0727 chen_try.vhdr,task,task,194.788,862.0,False,,False,862.0
0727 chen_try.vhdr,task,task,195.637,849.0,False,,False,849.0
0727 chen_try.vhdr,task,task,196.409,772.0,False,,False,772.0
0727 chen_try.vhdr,task,task,197.217,808.0,False,,False,808.0
0727 chen_try.vhdr,task,task,198.039,822.0,False,,False,822.0
0727 chen_try.vhdr,task,task,198.872,833.0,False,,False,833.0
0727 chen_try.vhdr,task,task,199.632,760.0,False,,False,760.0
0727 chen_try.vhdr,task,task,200.42,788.0,False,,False,788.0
0727 chen_try.vhdr,task,task,201.223,803.0,False,,False,803.0
